name,size,md5,last_modified
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1221.csv.gz,50814835,e6c40ff62e657379dd38df1bac852337-7,"Wed, 9 Aug 2023 16:50:21 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1222.csv.gz,50349105,356e236bd703b66571fa70c731fe6db6-7,"Wed, 9 Aug 2023 16:50:33 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1223.csv.gz,50324894,63f1ed6555f92e8ebbe9551988fc7c46-6,"Wed, 9 Aug 2023 16:50:42 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1224.csv.gz,51615065,49e7bc86786b23d4cecc3767dc1064ac-7,"Wed, 9 Aug 2023 16:50:56 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1225.csv.gz,50523357,6e5279d0562d1069651a58c49bb7bad8-7,"Wed, 9 Aug 2023 16:51:11 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1226.csv.gz,51416846,5357e4df30f1b5fb23ba147c2378eac1-7,"Wed, 9 Aug 2023 16:51:26 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1227.csv.gz,50022834,9368394041731272889f724034549d9b-6,"Wed, 9 Aug 2023 16:51:39 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1228.csv.gz,51964309,5868ec13a032be1b719a045a3ba6f066-7,"Wed, 9 Aug 2023 16:51:47 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1229.csv.gz,50641131,34d5895875a501564789aff21342c519-7,"Wed, 9 Aug 2023 16:52:01 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_123.csv.gz,48923720,c47cedecff49f03aa63f44a3d58dd611-6,"Wed, 9 Aug 2023 15:08:58 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1230.csv.gz,51620714,260502e6dbd9f40ea125c68282cc08a3-7,"Wed, 9 Aug 2023 16:52:06 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1231.csv.gz,51463395,67df2a0dc681610892a79a8c6a00819f-7,"Wed, 9 Aug 2023 16:52:21 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1232.csv.gz,50178226,2590926a8ae22ebb6b779d5295ba734f-6,"Wed, 9 Aug 2023 16:52:29 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1233.csv.gz,49016308,23c904c38799cf928d378cbdb54e9430-6,"Wed, 9 Aug 2023 16:52:43 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1234.csv.gz,49744450,2e1c04deb68cec79c43d47d9428742c9-6,"Wed, 9 Aug 2023 16:52:49 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1235.csv.gz,51676880,d10539c947b62acfc3adc12b8378de6c-7,"Wed, 9 Aug 2023 16:53:04 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1236.csv.gz,51506275,727129f8d9122cce60886dcc0b5d44ba-7,"Wed, 9 Aug 2023 16:53:20 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1237.csv.gz,50617972,c09ce45d2ef7e39dc5fe6d09de4ae604-7,"Wed, 9 Aug 2023 16:53:33 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1238.csv.gz,50660334,3ec8ae47a85b59f8eccf8649905f62ff-7,"Wed, 9 Aug 2023 16:53:41 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1239.csv.gz,51168935,9b170d1e04a44022a062922d6a80a9d2-7,"Wed, 9 Aug 2023 16:53:53 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_124.csv.gz,48864477,514169f20a7a8b44d7aff38ca93a91aa-6,"Wed, 9 Aug 2023 15:09:08 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1240.csv.gz,50498323,8ab250af92f600e4efb1c8e75fad7d22-7,"Wed, 9 Aug 2023 16:54:04 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1241.csv.gz,51401962,67f6eac64801b6f6f8e16c60e097b7f3-7,"Wed, 9 Aug 2023 16:54:19 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1242.csv.gz,50562695,5e2a669cdf93112845e2b5decb4f73d9-7,"Wed, 9 Aug 2023 16:54:31 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1243.csv.gz,51567584,7d6d052710eeb252e68ea202d34a05fc-7,"Wed, 9 Aug 2023 16:54:45 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1244.csv.gz,50734121,121f48b1f69d29648535838ee83e9324-7,"Wed, 9 Aug 2023 16:54:54 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1245.csv.gz,51856306,e869d6c9ed6bdecc66d03944ff15fc4b-7,"Wed, 9 Aug 2023 16:55:07 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1246.csv.gz,50297056,f3f369010e7fefa9fb13dcd8389aebb5-6,"Wed, 9 Aug 2023 16:55:15 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1247.csv.gz,51524802,97e4794289326328e8af528e89a8c090-7,"Wed, 9 Aug 2023 16:55:25 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1248.csv.gz,51170492,c3c35d623ebc343a413cce20051f08b8-7,"Wed, 9 Aug 2023 16:55:34 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1249.csv.gz,50651458,dd4a5adcef0a1f7d9ae07d0697764da6-7,"Wed, 9 Aug 2023 16:55:45 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_125.csv.gz,46299599,19d0688c0d3ce40346332c4d8213e268-6,"Wed, 9 Aug 2023 15:09:16 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1250.csv.gz,50651900,cca3abca1e3c7cf4ed162d8e67007dd2-7,"Wed, 9 Aug 2023 16:55:53 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1251.csv.gz,51035142,6bb0c3a744d4008c52b03deee59def10-7,"Wed, 9 Aug 2023 16:56:08 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1252.csv.gz,51682300,cc0747aba443ffa3b0563058157a32ee-7,"Wed, 9 Aug 2023 16:56:22 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1253.csv.gz,50771553,a85fb9d051e1aec9ee861abe68ec3ffa-7,"Wed, 9 Aug 2023 16:56:32 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1254.csv.gz,51437592,c2acec6ff129f934ce5ac492e0ba788c-7,"Wed, 9 Aug 2023 16:56:45 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1255.csv.gz,51292088,da898e5e683d93c07f1dc81807a838fb-7,"Wed, 9 Aug 2023 16:56:50 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1256.csv.gz,51853579,71b53cd66fd0804d1548b39e310f815c-7,"Wed, 9 Aug 2023 16:57:00 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1257.csv.gz,50710892,d18066d692903f2734329f9211f039e0-7,"Wed, 9 Aug 2023 16:57:09 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1258.csv.gz,49719675,c86893104f334e3b7462610fd61bcb45-6,"Wed, 9 Aug 2023 16:57:15 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1259.csv.gz,50867276,6a2c4e0b9a28151446bf7d450fb7f1c5-7,"Wed, 9 Aug 2023 16:57:32 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_126.csv.gz,48555164,4f50530ee08639a19e695d85ca7a172e-6,"Wed, 9 Aug 2023 15:09:27 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1260.csv.gz,51550732,7566b5257942490c4a3602f09e56645c-7,"Wed, 9 Aug 2023 16:57:41 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1261.csv.gz,51163343,b89b949597f1cfbceddc38548b49878a-7,"Wed, 9 Aug 2023 16:57:49 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1262.csv.gz,50953516,eeb832456724dfec524030820bdc0e55-7,"Wed, 9 Aug 2023 16:58:03 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1263.csv.gz,50571081,dde7b10a204f18271f274527c9aa8465-7,"Wed, 9 Aug 2023 16:58:17 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1264.csv.gz,51740733,4a3667b94b4e3e959c769283593c2ba7-7,"Wed, 9 Aug 2023 16:58:28 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1265.csv.gz,51317271,a9f580ee99251c8fade32f24e65b7547-7,"Wed, 9 Aug 2023 16:58:41 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1266.csv.gz,51491840,c436a28cfaf8fcc763dfca6b0487c25e-7,"Wed, 9 Aug 2023 16:58:54 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1267.csv.gz,51857794,9657805809ce1d71852f2d901db48cfe-7,"Wed, 9 Aug 2023 16:59:02 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1268.csv.gz,51167736,bc9ab3472b5a41d08b3435889964b9ee-7,"Wed, 9 Aug 2023 16:59:16 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1269.csv.gz,50406582,ebfa17e083ddd8df4815bdb11750f3f9-7,"Wed, 9 Aug 2023 16:59:27 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_127.csv.gz,48924554,08c4935dfb2cef7187545dfe437a67e2-6,"Wed, 9 Aug 2023 15:09:38 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1270.csv.gz,51224584,2d109fadb3c1d8f595e6a5296cbeb2d0-7,"Wed, 9 Aug 2023 16:59:41 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1271.csv.gz,51100136,97dd8f381c685614cb8583b36fd683cf-7,"Wed, 9 Aug 2023 16:59:54 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1272.csv.gz,51506083,9b072928f4ca155c1a73e5fc0e92d7c6-7,"Wed, 9 Aug 2023 17:00:06 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1273.csv.gz,51622761,9cea19f44bd9c92fc24690aa3e382418-7,"Wed, 9 Aug 2023 17:00:16 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1274.csv.gz,50330242,b5cfcb88a42007793c0e066ca6ae5150-6,"Wed, 9 Aug 2023 17:00:23 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1275.csv.gz,51285043,871ffd218df461923013628e4c18fa55-7,"Wed, 9 Aug 2023 17:00:31 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1276.csv.gz,51669636,772fc06b1776aa9d651161417a5aa5b2-7,"Wed, 9 Aug 2023 17:00:43 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1277.csv.gz,50765346,3155e1596f7f33fcf0a68608c96a5f41-7,"Wed, 9 Aug 2023 17:00:56 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1278.csv.gz,50790461,a78f7f575d3be561bf906f019e14892b-7,"Wed, 9 Aug 2023 17:01:14 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1279.csv.gz,50289554,00417947b17fbe32de07a5209ba60e49-6,"Wed, 9 Aug 2023 17:01:23 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_128.csv.gz,48784550,b6456e30b0b49ee9a74887031ae56be4-6,"Wed, 9 Aug 2023 15:09:47 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1280.csv.gz,47946536,25ffc134cfd7d65c24651fc1f661a4d3-6,"Wed, 9 Aug 2023 17:01:34 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1281.csv.gz,42588795,13889eebda7317cc12a761c0f86f9a83-6,"Wed, 9 Aug 2023 17:01:44 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1282.csv.gz,51681509,07a645e9741936174f7cd129b1b9deb0-7,"Wed, 9 Aug 2023 17:01:54 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1283.csv.gz,51815681,2571e204098b4d7ae5488be0e983b4ee-7,"Wed, 9 Aug 2023 17:02:10 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1284.csv.gz,52603778,f8760ce5d3a4e61f06894334e90669f1-7,"Wed, 9 Aug 2023 17:02:18 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1285.csv.gz,50304628,ecd16f17469be19538b9d8d345223be6-6,"Wed, 9 Aug 2023 17:02:29 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1286.csv.gz,51747650,bdcf092631ee74c0b250920f266e7531-7,"Wed, 9 Aug 2023 17:02:41 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1287.csv.gz,51576236,f85ccbac3fcc7d4d794bf13c3fd5e679-7,"Wed, 9 Aug 2023 17:02:47 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1288.csv.gz,51333988,bab50e5b441c24a1466c7fe0529379f9-7,"Wed, 9 Aug 2023 17:03:01 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1289.csv.gz,51392016,ac39a950bd47ca2d36a07c40bae6b619-7,"Wed, 9 Aug 2023 17:03:07 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_129.csv.gz,49076240,203e66337fd875f8f658daff9ebc0d67-6,"Wed, 9 Aug 2023 15:09:58 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1290.csv.gz,51013346,208a42cf6235be573efd81f8a216d6b0-7,"Wed, 9 Aug 2023 17:03:15 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1291.csv.gz,50493558,93c75b203d9a49cf13f796f7bb229176-7,"Wed, 9 Aug 2023 17:03:25 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1292.csv.gz,51159516,a2a1a43ccbf011467a07656042a96755-7,"Wed, 9 Aug 2023 17:03:39 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1293.csv.gz,50924840,a0fe27af6a8ad46092fe6b4d3c0d2c56-7,"Wed, 9 Aug 2023 17:03:46 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1294.csv.gz,50816978,8319c6d8c49d24047774ba0ee48764ea-7,"Wed, 9 Aug 2023 17:03:59 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1295.csv.gz,50692685,bfdd525856c022ba048ce5ad7eb01071-7,"Wed, 9 Aug 2023 17:04:07 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1296.csv.gz,50693270,fb6d8118e4a16d0cd4e9e5c939295eeb-7,"Wed, 9 Aug 2023 17:04:17 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1297.csv.gz,50926375,2a812b69c7679c739c10ada01d0d0c09-7,"Wed, 9 Aug 2023 18:09:14 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1298.csv.gz,50510092,2b18421072988bff8873858649c1f20c-7,"Wed, 9 Aug 2023 18:09:21 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1299.csv.gz,51676006,7a5ad641747bbd3ea87c9627f28260f5-7,"Wed, 9 Aug 2023 18:09:28 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_13.csv.gz,46666695,b6ce8925a8d4f3eff4e8ce6d7bb272e5-6,"Wed, 9 Aug 2023 15:10:09 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_130.csv.gz,48593999,a541df74a9c3e7a5e6bf3f96c0648bc4-6,"Wed, 9 Aug 2023 15:10:16 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1300.csv.gz,51442329,096894a38acb7ddd6c83e369c87f8a83-7,"Wed, 9 Aug 2023 18:09:36 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1301.csv.gz,50578606,6b93da33cd3e362e31e0e7ff6d7369dd-7,"Wed, 9 Aug 2023 18:09:45 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1302.csv.gz,50388812,b2f70a707ccebc4877fd18742142792b-7,"Wed, 9 Aug 2023 18:09:55 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1303.csv.gz,52059726,3054831511c49b4e03181bdb11ab82de-7,"Thu, 10 Aug 2023 15:59:43 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1304.csv.gz,50394335,a6b004d410eea7818e6d1573681a689d-7,"Thu, 10 Aug 2023 15:59:53 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1305.csv.gz,51419315,359ae483902bd0ddcec574096e0ad8e3-7,"Thu, 10 Aug 2023 16:00:02 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1306.csv.gz,51424524,6d65a4dbe5ae5bf549af914e8e714194-7,"Thu, 10 Aug 2023 16:00:11 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1307.csv.gz,50396377,330690a6222ea17cbf822113c73e9e2b-7,"Thu, 10 Aug 2023 16:00:20 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1308.csv.gz,49012398,e853dd67295bb988cca108ef216f2706-6,"Thu, 10 Aug 2023 16:00:30 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1309.csv.gz,47099765,ae9a957a6a45039dbbc8c7528372b136-6,"Thu, 10 Aug 2023 16:00:40 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_131.csv.gz,48334196,ee194c24ee04f40dd34f3937df27ea4c-6,"Wed, 9 Aug 2023 15:10:24 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1310.csv.gz,51496830,9e3000d040d249c485d25c1c92eaa3d6-7,"Thu, 10 Aug 2023 16:00:49 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1311.csv.gz,51651623,efeec5df092b8a0f98b86fd8c0d50477-7,"Thu, 10 Aug 2023 16:00:57 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1312.csv.gz,51958851,6f4385aafb9f5013e21a9ad00c3d47a2-7,"Thu, 10 Aug 2023 16:01:05 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1313.csv.gz,50600277,6a8f4e79379bb1a78313a942af941bc6-7,"Thu, 10 Aug 2023 16:01:13 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1314.csv.gz,51098479,6986ee8969996689d5869bf97bb54bf5-7,"Thu, 10 Aug 2023 16:01:20 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1315.csv.gz,51387493,4cc01395ff8bc7fece100df70a27b72e-7,"Thu, 10 Aug 2023 16:01:27 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1316.csv.gz,50992494,36fb1fe44ccce7adb87da921b3e67282-7,"Thu, 10 Aug 2023 16:01:35 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1317.csv.gz,50476066,862f727be553af1fad879f708b337815-7,"Thu, 10 Aug 2023 16:01:43 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1318.csv.gz,50414565,09cf1c080cf74a23fa364801a4daa266-7,"Thu, 10 Aug 2023 16:01:51 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1319.csv.gz,50498077,d0b3ccbd01436f9a4b86bab1c0b88313-7,"Thu, 10 Aug 2023 16:02:01 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_132.csv.gz,49198733,140b007588f3148b84ad306e6e6005df-6,"Wed, 9 Aug 2023 15:10:34 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1320.csv.gz,51219154,983c1d57ab3e517c192038fe85d91d66-7,"Thu, 10 Aug 2023 16:02:10 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1321.csv.gz,50982517,da6266adb5fbabe65ab1430f2a009f97-7,"Thu, 10 Aug 2023 16:02:17 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1322.csv.gz,50654059,c25887fdb198a7d0c6104c9412d9663c-7,"Thu, 10 Aug 2023 16:02:23 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1323.csv.gz,49313991,4e77199998cd0af86cdef3ca32b600ff-6,"Thu, 10 Aug 2023 16:02:31 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1324.csv.gz,51655181,55fd639290d74cdcad0bedecc848d243-7,"Thu, 10 Aug 2023 16:02:43 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1325.csv.gz,50688039,24a078822cab6de0db3c4f2a590a579f-7,"Thu, 10 Aug 2023 16:02:53 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1326.csv.gz,46065641,6d2dcc508ab6e8679e627ca83d114fd7-6,"Thu, 10 Aug 2023 16:03:01 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1327.csv.gz,52119954,5a1fd1a69a79884cd59a919c308d86fb-7,"Thu, 10 Aug 2023 16:03:08 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1328.csv.gz,52171410,de658682a63cb35034ecba4d26a0affe-7,"Thu, 10 Aug 2023 16:03:15 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1329.csv.gz,51926688,02712857eb90893a17efeb0eb7ba729c-7,"Thu, 10 Aug 2023 16:03:22 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_133.csv.gz,48383634,fda41a9e58302d174b2bc46b1835b0cd-6,"Wed, 9 Aug 2023 15:10:43 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1330.csv.gz,50126031,42cd28c6788892e8f52d230ffc1a7b24-6,"Thu, 10 Aug 2023 16:03:30 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1331.csv.gz,50871377,07399177ecb01117e56f1d03d6d557ce-7,"Thu, 10 Aug 2023 16:03:39 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1332.csv.gz,51101713,25adc877633013ed9e81d6a068ed97b0-7,"Thu, 10 Aug 2023 16:03:47 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1333.csv.gz,50311391,ac7d911ff1f0594bb513ad626bbd8be1-6,"Thu, 10 Aug 2023 16:03:55 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1334.csv.gz,51213301,3ac918aca78068495682b00463275c19-7,"Thu, 10 Aug 2023 16:04:03 GMT"
s3://s3-dev-etldata-001/inbound/CREO/Backfill/DatasetValue/DatasetValue_Backfill_1335.csv.gz,50219596,3f642d73f36995e85d6b0bb4e679c75f-6,"Thu, 10 Aug 2023 16:04:12 GMT"
